id,supplier_id,invoice_id,prod_id,product_name,quantity,discount,total_amount,account_id,account_name,account_address,user_id,user_name,employee_name,city,region,area,area_id,creation_date,created_at,branch_code,Global_Account_ID
48677483,59,35487,11,سيبرو نقط س ج,1,30.0,10.5,5208,صيدليه صبحي عزبه جبريل فيصل,عزبه جبريل شارع الشهيد فارس,162,اوميت,اوميت,الجيزة,القاهرة الكبرى,فيصل,99.0,2025-06-08 10:24:33,2026-05-19 16:29:57,002,GLB_0070
48687967,59,37233,11,سيبرو نقط س ج,5,27.0,54.75,5436,صيدليه مروه علي طايع اوسيم,شارع بنك مصر امام البريد الجديد,167,انور محمد م,انور محمد,الجيزة,القاهرة الكبرى,أوسيم,7.0,2025-06-14 10:08:03,2026-05-19 16:30:24,007,GLB_0071
48690552,59,37627,11,سيبرو نقط س ج,2,30.0,21.0,2850,صيدليه اشرف مصطفي ناهيا,ناهيا البلد شارع الصرفي من شارع السهرايه,136,ساره حسين,صباح وحيد,الجيزة,القاهرة الكبرى,ناهيا,119.0,2025-06-15 15:32:17,2026-05-19 16:30:28,009,GLB_0072
48692400,59,37909,11,سيبرو نقط س ج,5,30.0,52.5,4245,صيدليه د ايمان الهرم,شارع الاورمان تراب خلف اولاد رجب,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,الهرم,63.0,2025-06-16 23:38:11,2026-05-19 16:30:31,002,GLB_0073
48699761,59,38928,11,سيبرو نقط س ج,1,30.0,10.5,4344,صيدليه الفا محمد عبدالعاطي,145المريوطيه برج الجوهره الهرم,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,الهرم,63.0,2025-06-21 11:47:45,2026-05-19 16:30:43,070,GLB_0074
48701673,59,39181,11,سيبرو نقط س ج,3,27.0,32.85,5579,صيدليه ايمان عبدالله دار السلام,شارع محمد عوض من نور عطاالله دار السلام 32,168,شرين غلا,ياسمين خالد,القاهرة,القاهرة الكبرى,دار السلام,84.0,2025-06-22 11:27:50,2026-05-19 16:30:45,006,GLB_0019
48704806,59,39637,11,سيبرو نقط س ج,1,29.0,10.65,5150,صيدليه اسلام ابو,كرداسه شارع البنك بجوار مسجد الشاعر,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,كرداسة,101.0,2025-06-23 05:08:13,2026-05-19 16:30:52,009,GLB_0075
48716842,59,41345,11,سيبرو نقط س ج,1,27.0,10.95,6775,صيدليه مرزوق ش ابو الهول,شارع ابو الهول ناصيه ابو الهول السياحي مع شارع الاميره فاديهبجوار كباجي ابو عماد,168,شرين غلا,ياسمين خالد,الجيزة,القاهرة الكبرى,أبو الهول,3.0,2025-06-30 14:46:28,2026-05-19 16:31:19,002,GLB_0062
48718245,59,41547,11,سيبرو نقط س ج,2,27.0,21.9,5579,صيدليه ايمان عبدالله دار السلام,شارع محمد عوض من نور عطاالله دار السلام 32,168,شرين غلا,ياسمين خالد,القاهرة,القاهرة الكبرى,دار السلام,84.0,2025-07-01 11:24:50,2026-05-19 16:31:21,006,GLB_0019
48729376,59,43059,11,سيبرو نقط س ج,2,29.0,21.3,3149,صيدليه محمد الشازلي فيصل,13 شارع مدرسه نصار اخر فيصل امام الموقف الجديد ع الناصيه قهوه المندره,81,عائشة,عائشة,الجيزة,القاهرة الكبرى,فيصل,99.0,2025-07-07 10:58:56,2026-05-19 16:31:40,002,GLB_0076
48731664,59,43368,11,سيبرو نقط س ج,2,28.0,21.6,6153,صيدليه الربيع الليبيني الهرم,الليبيني الهرم,167,انور محمد م,انور محمد م,الجيزة,القاهرة الكبرى,الهرم,63.0,2025-07-08 10:38:03,2026-05-19 16:31:43,002,GLB_0077
48748005,59,45886,11,سيبرو نقط س ج,3,30.0,31.5,4388,صيدليه خليل فيصل,شارع لاشين بجوار قهوه الجزيره,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,فيصل,99.0,2025-07-17 14:46:53,2026-05-19 16:32:22,001,GLB_0078
48751118,59,46319,11,سيبرو نقط س ج,3,29.0,31.95,3161,صيدليه طاهر البراجيل,شارع المعهد الازهري الابتدائي ع ناصيه الشارع مغسله المهندس,161,مريم محمد,مريم محمد,الجيزة,القاهرة الكبرى,البراجيل,13.0,2025-07-19 14:01:26,2026-05-19 16:32:28,004,GLB_0049
48755331,59,46959,11,سيبرو نقط س ج,2,29.0,21.3,2535,صيدليه نهاد ترسا,شارع 3 حافظ بدوي الكوم الاخضر متفرع من شارع ترسا,76,غاده,غاده,الجيزة,القاهرة الكبرى,الكوم الأخضر,47.0,2025-07-21 00:27:32,2026-05-19 16:32:34,070,GLB_0079
48755590,59,46988,11,سيبرو نقط س ج,2,29.0,21.3,5150,صيدليه اسلام ابو,كرداسه شارع البنك بجوار مسجد الشاعر,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,كرداسة,101.0,2025-07-22 06:25:14,2026-05-19 16:32:34,009,GLB_0075
48769513,59,49053,11,سيبرو نقط س ج,3,29.0,31.95,5069,صيدليه نورهان حدائق الاهرام,شارع 175 د البوايه الاولي,76,غاده,غاده,الجيزة,القاهرة الكبرى,حدائق الأهرام,82.0,2025-07-29 14:41:11,2026-05-19 16:33:07,002,GLB_0080
48770026,59,49139,11,سيبرو نقط س ج,5,28.0,54.0,5849,صيدليه دينا الكبري فيصل,شارع المساكن العشرين فيصل,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,العشرين,38.0,2025-07-29 23:38:55,2026-05-19 16:33:07,001,GLB_0037
48775453,59,49887,11,سيبرو نقط س ج,1,30.0,10.5,2940,صيدليه فيوليت جورج بشتيل ف,1 شارع 6 من شارع 10 وراق العرب,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,بشتيل,69.0,2025-08-01 14:59:51,2026-05-19 16:33:23,004,GLB_0044
48779459,59,50493,11,سيبرو نقط س ج,1,29.0,10.65,3137,صيدليه احمد سلطان بشتيل,1ش نجيب محفوظ متفرع من شارع المسابك بشتيل,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,بشتيل,69.0,2025-08-03 00:05:44,2026-05-19 16:33:29,004,GLB_0021
48799401,59,53390,11,سيبرو نقط س ج,3,18.0,36.9,2832,صيدليه محمود المغربي نقدي فيصل,ش1 شكري الدالي نبيل طه بجوارمسجد الابراهيمي كفر طهرمس,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-08-15 10:52:02,2026-05-19 16:34:19,001,GLB_0067
48799795,59,53429,11,سيبرو نقط س ج,2,17.0,24.9,2174,صيدليه سليمان محمد الطوابق,29ش عبد الحميد خالد الشهيد احمد حمدي بجوار مركز الحياه الطبي,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,الطوابق,35.0,2025-08-15 13:17:52,2026-05-19 16:34:19,001,GLB_0059
48801872,59,53674,11,سيبرو نقط س ج,1,17.0,12.45,3865,صيدليه طه عزت خضير,شارع عبد الرحمن علام من شارع الحريه بشتيل,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,بشتيل,69.0,2025-08-16 12:26:00,2026-05-19 16:34:23,004,GLB_0081
48811460,59,55121,11,سيبرو نقط س ج,1,17.0,12.45,7374,اداره الدسوقي مالتي,,6,نهى الدالى,نهى الدالى,,,,,2025-08-21 13:51:17,2026-05-19 16:34:48,051,GLB_0082
48812900,59,55304,11,سيبرو نقط س ج,1,17.0,12.45,670,صيدليه علاء شحاته الدقي ن,10ش ايران بجوار مسرح نجم ميدان الدقي,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,الدقي,23.0,2025-08-22 10:36:30,2026-05-19 16:34:50,003,GLB_0083
48813710,59,55400,11,سيبرو نقط س ج,3,18.0,36.9,2028,صيدليه احمد فؤاد فيصل,18 37463950 شارع النصر بجوار مسجد ابي القاسم كعابيش,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,كعبيش,103.0,2025-08-22 02:18:43,2026-05-19 16:34:52,001,GLB_0084
48813717,59,55402,11,سيبرو نقط س ج,4,17.0,49.8,2111,صيدليه صفيه فتحي الهرم,10 شارع علم الدين من شارع خالد بن الوليد الوفاء والامل,154,توريد,توريد,الجيزة,القاهرة الكبرى,الهرم,63.0,2025-08-22 04:03:30,2026-05-19 16:34:52,002,GLB_0085
48814117,59,55463,11,سيبرو نقط س ج,2,18.0,24.6,7613,صيدليه سكوير,3 شارع عبدالمنعم رياض ميدان الثوره المهندسين,162,اوميت,اوميت,الجيزة,القاهرة الكبرى,المهندسين,62.0,2025-08-23 10:35:44,2026-05-19 16:34:53,003,GLB_0086
48814933,59,55581,11,سيبرو نقط س ج,3,16.0,37.8,4021,صيدليه ويل كير حدائق الاهرام,339 ا شارع 5 البوابه الاولي حدائق الاهرام,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,حدائق الأهرام,82.0,2025-08-23 15:15:25,2026-05-19 16:34:54,002,GLB_0087
48845033,59,59905,11,سيبرو نقط س ج,3,27.0,32.85,5197,صيدليه خلود الحديثه استلام ارض اللواء,12ش مسجد الحسن امام فيلا علي عبد الوهاب ارض اللواء,154,توريد,توريد,الجيزة,القاهرة الكبرى,أرض اللواء,5.0,2025-09-10 00:40:11,2026-05-19 16:36:19,009,GLB_0088
48852322,59,61054,11,سيبرو نقط س ج,7,25.0,78.75,5436,صيدليه مروه علي طايع اوسيم,شارع بنك مصر امام البريد الجديد,167,انور محمد م,انور محمد م,الجيزة,القاهرة الكبرى,أوسيم,7.0,2025-09-15 00:36:51,2026-05-19 16:36:33,007,GLB_0071
48869420,59,63519,11,سيبرو نقط س ج,1,25.0,11.25,5834,صيدليه وائل نصار كعبيش,امتداد كعابيش منشيه البكاري قيصل,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,كعبيش,103.0,2025-09-27 15:01:08,2026-05-19 16:37:28,001,GLB_0089
48870262,59,63643,11,سيبرو نقط س ج,5,25.0,56.25,5698,صيدليه مريم فيصل,شارع فيصل,167,انور محمد م,انور محمد م,الجيزة,القاهرة الكبرى,فيصل,99.0,2025-09-28 10:01:47,2026-05-19 16:37:29,001,GLB_0090
48874553,59,64259,11,سيبرو نقط س ج,3,28.0,32.4,2685,صيدليه احمد عماد فيصل,كفر نصار شارع عبيد بجوار البوسطه,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,فيصل,99.0,2025-09-30 23:03:29,2026-05-19 16:37:36,002,GLB_0041
48880315,59,65016,11,سيبرو نقط س ج,7,25.0,78.75,637,صيدليه مها مديريه امن الجيزه ش,كوبري الجلاء ميدان فيني الدقي,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,الجيزة,17.0,2025-10-04 10:36:14,2026-05-19 16:37:46,003,GLB_0001
48894253,59,67071,11,سيبرو نقط س ج,3,28.0,32.4,2276,صيدليه عادل نصر بولاق,نزله شارع الرشاح فيلا توبه 2 بجوار مسجد خاتم المرسلين,6,نهى الدالى,نهى الدالى,القاهرة,القاهرة الكبرى,بولاق,73.0,2025-10-13 10:29:29,2026-05-19 16:38:09,009,GLB_0091
48900953,59,68018,11,سيبرو نقط س ج,2,28.0,21.6,7347,صيدليه محمد خليل 2 فيصل,8ش الجامع الكبير متفرع من شارع لاشين المريوطيه فيصل,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,المريوطية,49.0,2025-10-17 14:48:23,2026-05-19 16:38:19,001,GLB_0092
48911100,59,69397,11,سيبرو نقط س ج,2,28.0,21.6,7695,صيدليه مصطفي احمد,شارع ابوبكر الصديق رقم 18 من شارع اللبيني امام مطعم الشيخ,168,ياسمين خالد,ياسمين خالد,الجيزة,القاهرة الكبرى,اللبيني,48.0,2025-10-23 12:36:40,2026-05-19 16:38:44,002,GLB_0023
48911941,59,69508,11,سيبرو نقط س ج,1,32.0,10.2,4817,صيدليه ترياق فيصل,22 شارع فيصل بجوار بنزينه موبيل,76,غاده,غاده,الجيزة,القاهرة الكبرى,فيصل,99.0,2025-10-23 15:58:34,2026-05-19 16:38:46,002,GLB_0093
48912355,59,69563,11,سيبرو نقط س ج,3,33.0,30.15,379,صيدليه نبيل الحديثه المهندسين,شارع الغريب ميت عقبه المهندسين,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,المهندسين,62.0,2025-10-23 00:40:44,2026-05-19 16:38:48,003,GLB_0063
48924198,59,70918,11,سيبرو نقط س ج,1,32.0,10.2,7664,صيدليه محمد نبيل شحاته الوراق,8ش صبري ابو علم وراق الحضر بجانب عماره سيد عبد التواب,136,صباح وحيد,صباح وحيد,الجيزة,القاهرة الكبرى,الوراق,64.0,2025-10-29 23:37:42,2026-05-19 16:39:25,004,GLB_0025
48925003,59,71015,11,سيبرو نقط س ج,1,32.0,10.2,7665,صيدليه شريف خطاب محمد نبيل القطاميه,10عمارات شركه الصعيد محور سعد زغلول,136,صباح وحيد,صباح وحيد,القاهرة,القاهرة الكبرى,القطامية,44.0,2025-10-30 11:07:17,2026-05-19 16:39:25,006,GLB_0024
48925957,59,71130,11,سيبرو نقط س ج,3,29.0,31.95,6718,صيدليه ايمن محمد ارض اللواء,ناصيه بيومي يمين محور 26 يونيو ارض اللواء,167,انور محمد م,انور محمد م,الجيزة,القاهرة الكبرى,أرض اللواء,5.0,2025-10-30 15:29:07,2026-05-19 16:39:27,009,GLB_0005
48949266,59,74287,11,سيبرو نقط س ج,1,33.0,10.05,7347,صيدليه محمد خليل 2 فيصل,8ش الجامع الكبير متفرع من شارع لاشين المريوطيه فيصل,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,المريوطية,49.0,2025-11-14 16:22:11,2026-05-19 16:40:36,001,GLB_0092
48949891,59,74364,11,سيبرو نقط س ج,2,31.0,20.7,6153,صيدليه الربيع الليبيني الهرم,الليبيني الهرم,167,انور محمد م,انور محمد م,الجيزة,القاهرة الكبرى,الهرم,63.0,2025-11-15 11:03:36,2026-05-19 16:40:37,002,GLB_0077
48959009,59,75654,11,سيبرو نقط س ج,2,32.0,20.4,6151,صيدليه الدكتور البكري حدايق اكتوبر,حدايق اكتوبر,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,أكتوبر,6.0,2025-11-21 02:23:38,2026-05-19 16:41:09,002,GLB_0026
48959357,59,75711,11,سيبرو نقط س ج,3,32.0,30.6,3225,صيدليه عابدين المعتمديه,شارع المعتمديه اخر الاسلفت امام مسجد الشيخ عبد الخالق,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,المعتمدية,52.0,2025-11-22 12:39:02,2026-05-19 16:41:11,009,GLB_0094
48963420,59,76319,11,سيبرو نقط س ج,1,31.0,10.35,5019,صيدليه د مروه الرحاب,سوق الرحاب القديم,6,نهى الدالى,نهى الدالى,القاهرة,القاهرة الكبرى,الرحاب,24.0,2025-11-25 12:19:47,2026-05-19 16:41:18,006,GLB_0038
48967824,59,76902,11,سيبرو نقط س ج,2,33.0,20.1,5184,صيدليه عادل الليثي فيصل,اول شارع الشهيد احمد حمدي امام الباب الخلفي لمدارس فضل بجوار جراج صفوت الطوابق فيصل,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,الطوابق,35.0,2025-11-27 03:22:59,2026-05-19 16:41:34,001,GLB_0095
